user_name,points,anomaly_flag
sc103fa06bb2533ebb74a6ee62b6025f9,10,False
s0698f3d8391231cbb8228f0f118dc430,0,False
s8e68a919587a3c8abd4692e69962f410,30,True
s2a4be017175530f898695d8abd210b99,50,True
s15b9b39e69693b53b3bdda756ec2f48a,10,False
s09831bc1da5532d9be677aac3027b42f,10,False
s77ef007db2c03619af77ae3434d0001e,30,True
s051a914a94c03bbf8a251f69122f64cd,10,False
sb55d239b395733ac9277fc8560a5a4e5,10,False
s3aeb29eda25a39bea0c17a4d3bc4e9b4,40,True
s7a596c64d9cf32afa09c10c3fbbe6f94,0,False
s2fb0c0f30a623dfe92180b230fa726c0,30,True
s7b77702a415f3bb69ffabd75421fe03d,25,False
sc9f6c6951ec238e79666e63c7956064e,10,False
s06d82fe64a2337cdb52f2975cee6e5e9,25,False
sf332b80b90543d80928adec0cf10a3df,10,False
sa5d3222f9986387d940863ecbb6d656b,10,False
s6835599a404533c4b4531e9ef9fb0276,0,False
s157e1d26618e311781ba967b78396642,0,False
s9b516d9c398238db925b2e2a441b097f,60,True
s6c1068efc481389c8bc2150842b4b464,10,False
sa540d6b282c330b0993040d87bab94d3,10,False
s9d108669ddc23d4a9ede2ea3e0ede052,10,False
s11160933acb23c81bad9dfeee20aec3f,0,False
sd82c11a0446b39d6996ed3fd31e606a8,10,False
sf6d76e507f083f2fb365b776710f0700,10,False
sb563aff65c2838319d5b08e3d0a60ac1,10,False
sb31111c87d1932c192ff79cdf003a6b1,10,False
s24387a51efbd3702b6e65a0fe7c31b4a,10,False
saeee9e556795373c859a5f9e9bbc9ebe,40,True
se51efa41ec0c34b2a1336bb451e40646,0,False
s4f920db233053f3a91891d7aceed12e7,10,False
s54dfa55b42f834ed80b91284cd3b7192,10,False
sab548a592f7d3cfea81bc729dd11955a,0,False
s9d78dacba80a36b0980fbabc0c56723e,10,False
sdd8b93d6e9793f12b8f3b7a8b771055b,0,False
s93e6379098eb3560b4bcb0f594150aa9,10,False
s96024caadd383b56bccc34f72b3879f7,10,False
s5f77bb50937736db97b01c36b7334701,0,False
s33b56715462a3c35806ccd3357f273eb,10,False
s6a2a47a5bd413c479f539fc466c4a3a4,10,False
sc539364af3663c3db157af9dafeaa2e6,15,False
s3bec222b81fa39efb4ae475e438f93bc,0,False
sc053ce48aef8357482333c0467061535,10,False
s66c05e638a3c3354a777203dacd35517,10,False
sf82daf820b3439b1ba3d9fe033b52fa8,40,True
s6b006338ccb1362aa1ab65bd15dd315d,0,False
sc9f5cc712b0f3d1dbcab9b6f4140d2f9,10,False
s9ead5e02e2dd31a9ab0a1600547e28fb,0,False
se45fee93cb5c3dba838e7bbcdee50a0c,10,False
s58034c714deb3d02b79a803c8b108d5f,10,False
s03a9d90cf6ba39db97dd439dc9da8aa4,10,False
s7f0fc0c666053e8f85eee5588cbe205b,0,False
s97e15b9f3547308aa15427b7d86ff6c7,10,False
se4bac4d48c533dda9c687f669e568ad0,10,False
s7d313d217ac63e1288b8ae70d70adae0,0,False
s398a872c181e3c27b6704626a9077893,10,False
s30c6b6770dee3bb1b02cd6e985762e2e,30,True
sf913e9be8d8d388eb17c82f1650729b8,10,False
s4c890b9d548d3b938ee5e2cc150f743e,10,False
s15be5d37f0f038f1910091fac9f76be4,10,False
s990abafaf9d8312a949329bffea2d201,0,False
s31180c005d883f95b3a894eed868ba5f,30,True
sbc7f071105923392a6717ef72f110141,0,False
sd231d6b2204e377c93d5896d27537098,0,False
s58aa83f206353acb8f8b1af72edc238e,0,False
s7b1a609d38173fd3abd07d4cd3e0da05,0,False
s43e6949b959b3cdd911fc32ae9784818,0,False
sacd3629d80413016825f368768bf217a,10,False
s729a6729ee7e3bdf82b92d03fc4a5bb5,10,False
sd9b147dde8c33d50af59176aa9a92333,0,False
s757a64320761346186a705c347df82d0,40,True
s355f6383677c39bca327a2b27009704c,0,False
s4ac789bcd82a37cc9387cdfbe0af6a80,10,False
sbeca31ca904634c8b75235ab8dd72a4a,0,False
sb54c234b4f793bbeaff4c58897a66ea4,10,False
s6d5a7d0ca562353ab3bea0b3c2a9c8b7,10,False
sea30c015df1a32fa99b9c154429b1ed1,25,False
sedcd3087e94c384cadd94bf08fd1d6d0,0,False
s4d66221afce23a69be1680decd7029f6,10,False
s13075158a3333a9f968329d296fa33f7,10,False
sba2dfebf819a3e18beae4ccb0f54482d,0,False
s1cee9572bb9d3b758e81eac63e64917d,0,False
sb2bc89e32e1738368020ffed7a9fffae,10,False
s79d94e69a51b3834b585b8325deef7bf,10,False
sd9620aa03a9839dc9c70b270756e860c,15,False
s926d7bd1f379389ea667358732c472d4,0,False
s8a0100686a0b32e9b47d2d7c81cbc1d2,10,False
s8c7a96f7cb7c3658919094f959ac8cfd,30,True
s85659afb1d1332d4a4f49d505203aaaf,0,False
sef84b8b1da1f30e88ec702e95130d29c,0,False
s48d196f37a173f30b55afdc067220181,0,False
sed7cac6e889c387c9eefe669aaefb2b4,10,False
s4081f0f558133173b4f8118259aa6123,10,False
sf71d8d1ae2eb3755a21a83b63755f95e,15,False
scebcab9683bf3ce0934503bf9bfac225,0,False
s02bfae9661b93221abe827fe12ae7329,0,False
s91081bbc0b0238028b6736f9cebe157d,30,True
sb7dea2dc290139dabb64d8c07568675d,0,False
sc429148acb5f3165af8f2d59d5174cbc,90,True
sfb5d73ec0c623f54a013e5e9df7779b5,50,True
sdc6c23d35c9332009c2d7be3154b4f56,40,True
s3cf033f045793317a10e8058cafc3ae6,25,False
s37e3003d19f931d881a980137433e645,10,False
sb99b78fb14a7359a9139ef90f2e463f1,30,True
sd349c2c2b30037bf9ce9ffb6918714b5,10,False
sccb9ee3f901131c9a006b96806e50d9b,10,False
s5819471e11333398acf75d7bfb3d0d16,30,True
s3ddb426e8a9836ffa2135dc1cdb55b3d,10,False
s15dfecf832e93829bad0d240d9b49e49,0,False
sd91ad977826939208e7683ae02c62b45,0,False
s73019076dfac3dce90cbe4ab20bae4ff,0,False
s3216d8e0c2b13d3d8c643de922b9d802,0,False
s738baccf02af349b8b9b5e6b6faa15c2,10,False
sa3b09d71c04637b09e5fa221fa9c9e79,0,False
s209032fa978435b29a3e5d186561cbab,10,False
s3eb19ff07942324d89a6cee001e4a4c7,0,False
sdbddb86fa2e93b3ba79b40259d4494a7,10,False
s1fc72a2169a53e4fac695c69cfab017b,80,True
s24d9ef0dd46436d4a79c6d8d57d56e3f,0,False
s9882b4757efd33f8bcbc3282326458ee,0,False
sc8492866d5df36e58a14f4e2ef199150,0,False
sf1e345c4ec293920af096ec750cce5ab,0,False
sa0bc6ff782143275841967751e8e21e0,10,False
s43e98518bd0b3012a6464512d9403fee,10,False
sb22ef5e613e63cf38a24b199516127f9,15,False
sa85460d2a28b32c1a6c36ee064c06f19,10,False
s37568be80e813b7eb120d3678bfef23f,0,False
s1723273a392d3cc3a653c8a1c5356cb2,10,False
sf8910d45a48337dbbcf065895c2e9104,40,True
sb544519aa9df3aabad8640f1eb418f56,10,False
s71125228e1c739848881066b724a4fb0,10,False
s69215f1151c83f89aa74aff7be774319,0,False
s18777a8aaf993c02a3f88b9558a5d5dc,10,False
s7364a25aa95f30f089fdad14288384ad,15,False
scedc62bb11cf325e9ca9530e731c3f56,10,False
sc1d079c7eed33aa7922db8f5f60ed861,15,False
sb7f326e8c5d735679134604a5fb0d172,25,False
s06ca79a73f2531b3bd61368aac90243e,10,False
s04211ed9f8413823902688d33bdbd635,10,False
s2f814a6447e23a259333c02e35002b3e,60,True
s020f6ca8a85a36478cf0b27a2222427a,0,False
se23855bc85773c269843dd97f98f0b2d,20,False
sea59da4f474e3db7b65651329b4bbf27,10,False
s4635ac66a7b0377c8168b67226094d1a,70,True
s8dad389106193c4fa29b25b69cc7275f,10,False
s67d85d0bb49a39e6b02598722bf02a64,0,False
s5df2aafc2ca43f729a747cc27f19652f,10,False
sf79b589f1c283170bd101d3fa72972c7,0,False
s51cf40c940a235e39559ffce196475b5,0,False
s554930707c513700b3f6c18dd123db59,0,False
s294767af720b30c687b5176e56a91500,0,False
s944adf499be836c18a13d2a507186a31,10,False
s783efdb8b94d3b43809ecca672d5af48,10,False
s4dbf8538134c3b4e82c97150c8fccebd,10,False
sdbb987c70aa1388d9a8c579c7fc0c4c2,10,False
sd630092131dd36fa979164031cc81588,0,False
s0d758369655438b0966770ae76c47b41,0,False
s718d5eec8b973baaacc28a6177d4a0d9,10,False
sd9132bed18c83670bee27b9d76440fdf,0,False
sf581afda2a1a3e969330b927421714b1,10,False
sec440130082934338ca44d4e072752b8,40,True
s6cfc6fa9749031f5b787b4ba84b04810,35,True
s55026159ee823fdbb5a6aaad3351efde,10,False
s634c8ca49573336296c0dcfceb01d152,0,False
sb426c26e10933fbb8e65a83cb76c17ce,30,True
s394905c1b971308eaa486c197a7ee42d,0,False
s4286496005a63c3b8d3fb14b5194276e,0,False
s0005f8111e1739a7a206c9e11ec1f117,0,False
se1597fced7983700a65f3b0311474ede,10,False
s228352332daf305a9ca26f4d6a136ed1,45,True
s269fb2c7fdad39af8756ef8bb7d4718e,10,False
s8e6f4c7f05f8357bb7d330472b53dc9b,10,False
se0a1413dc7e2310ba709ea23865ecb5b,10,False
se6c7923ecd2037ff985dce4bc1a13560,0,False
s5e33ef215e643de08addd09f88943184,0,False
s89ac1471a5793c51b47070eabed0f936,10,False
sc27ad158971d3031a09ccb58759ad96a,15,False
sef139459c93439fabf5ac51f9b558cff,10,False
sf5f9c823325e330298de17dd3028b064,10,False
s1e506b6a452a325aa55104adf3632edc,15,False
sd079f361986333d996b633c992d092b6,15,False
sd0822e849b0a373c8757fc012aa622ec,10,False
sbd9b2362cc8d3c47b1545effe05fd8ee,40,True
s727b91082df5323289247a1c9e8c68b7,10,False
s8091b709b6ae332298bcf0b9bf5a0c69,40,True
s49ad1bbdddd53416824db8552ab7ac54,0,False
s10d6080cb5673d2280af5d5abb409c98,10,False
sa0703c2485c439fa9e9ded73b6fa5dd0,0,False
s345bac7ef821355ca40e7fec2fdc5e95,10,False
s12b07b8cc94c36d7a861e4cf49897686,50,True
sb1e945b55ce13d7e94123d49c9cd9f26,0,False
s4bb21f3b5609339c86117e2ad36e7c9f,10,False
s9bb58913f6f0340b9f87653049627c10,15,False
s671109196e723109a4c39280a8cd69d8,25,False
s8b8437c0edb434f08b4bf88cc65d373f,0,False
sf684c1b85ba03325bceb76c4f51cf8b0,15,False
sfc52a130339d31f9a78799bd2a4bd513,10,False
s53c2164551653bb8b81a9cae3dfb6191,10,False
s23aa822827b837d8ae2eac11a8438554,10,False
sfa54732d7ee73542bcc621f1b0db73a5,15,False
s86ea037d52c03bcbbb044f827fcbdbf0,30,True
s195007456606325ab71dca631dd49266,10,False
s6bc1a3522c003544a659ec3a434bb774,10,False
s982725033aff3969a84e0d2baa285afc,0,False
sf60127838a523d2aa7d9f6a66a0b927a,15,False
sa40ab2c9c80430ebbe287394c000c50e,10,False
s9c0cfe263f9730b8bc97778c7278c60b,0,False
s0fb323b205f131e6a4e56c0f771aef06,30,True
saecaeeb1daec300192c2f62a78eb65a8,50,True
s2f775210e1f53b5aa903feac6c97d5ba,10,False
s884941fb8504357da895dc7e4b4a2e03,10,False
s8b9b0c88a04838449acf89c0f74e4928,0,False
s7aa376d0f55333a8813a41196e4d65ff,40,True
sb97666497bdc39b88af99ce5e4264fa6,60,True
s3da7785c19d4345bbcb53c8cd01a9697,0,False
sc95f0ac52d6d3a0d85421368da839adc,10,False
s107cdd1c65173a4c90d561d40271332a,0,False
s1aeda20bb24b364ba6003d34e8d816c2,30,True
sa64ab42094bb35fb8c337749cd1e46e4,10,False
s7c28e9374eb33ae195fc7b4af327d4af,10,False
s85dd1cf11dcf389fb32e61975faf8172,15,False
s256138512f9f3504adae93cee5377c34,0,False
sef1e5cefced83ab5a3c87b4c68e1c6f6,10,False
s718b6247fa7a351596c98954c022c34e,70,True
sf2c9560ad5153b2b988a301b83af7394,0,False
s4a379bd444613ba09bbfdb61bbd698e5,25,False
se82ca7f51de3384c9c278966bae29f3e,10,False
s4b6c08ec633230fea7aa7ec132d5d104,30,True
s2db7adb3551b37cca93e5370e4463f3e,10,False
sd38f92c8c16c3b2f9eb35fc00063fdad,0,False
sa6ea64a133b138528fecfd2a94e8edb9,0,False
s631cf0b7105539fc913fff9fc323ed76,90,True
s89dda9f641e839199fb3a2f4f60f72fb,15,False
s81ed0be0516e3b04a0a17949642a5eac,0,False
s1c9fb37369cd3f42963b39daa8cc661f,0,False
sf845da3c27443e28ad374e03e1828c35,15,False
sc4fc93d0f29236d1be30fbc95aa93ae3,10,False
s63d513185aa93fd18822e041825e955e,0,False
s893732eb6e513980b6964d657dfdf69a,10,False
sd92ca9c5a47936f79a1963321b3f1621,10,False
s655fe49af7b33f1a97f314e2687ae953,0,False
s89e742b64cd33998b868ce4b7f368eb4,10,False
s51c53b3e81863152b8d0c1bc8122151b,10,False
sb3e59b243dc538a4a5fad62f1017f760,10,False
sb9d170f158ed307288756de09078095f,10,False
s25ddbd54b6db329ea7718e57d2bb4bfc,0,False
sca46d7420c0237e8835aadd91799823e,60,True
s67f3da7cfb5a3f3281b5cc964c1539fd,30,True
s9c94144d1a0030e3976940f711ba7701,10,False
s6b02dc74013f37ce890b1df31dfd0709,30,True
s7a13ea5256f833fa946666eb5bd53454,0,False
sb4efa55b4b9b3086947ad0d38d786a0e,0,False
se10f112ca39b3038b1c2828055cad8a6,0,False
s2021538c61c03e8e98f7f242ee9d545f,10,False
s7cf4a3c10ea13e64b78f7ee6c104f8e2,0,False
s84fd04678cff39bd8dd42539bb458021,0,False
sc7556f12f0ec3fc9bc0169ef0419b70f,10,False
s6db2ba9648c534bc84e9638da2659cb8,10,False
s6e42454f4ff5319187a62083df2c2655,10,False
s5a78aae7196c32de85bcd5e5193ce89e,0,False
s54e839a37d323b79b8bd89f3cdf7ea75,10,False
s04d457d899213a908b499cc67231d876,10,False
s8f635b27883136e39b51a7d01ebcc17f,10,False
sad4b30c0e8313500bdccd4535f002b01,0,False
s387d97e09a783bd49b3a0e831935b59d,0,False
sc94b8615c61b3f0a8a6eedfa86db3c66,0,False
sc81ad3cbd12339ec99d19aafe1b04f0b,0,False
s79eb04a724ad3949bd8c2489f3c9031e,0,False
sb7a698135bb5319e83eace38c64315ed,10,False
s86165bad47bb3822b7544771282ca2a3,10,False
s9557022fb5103cb8961612bde4912fc8,0,False
se3e85e4b773e3051a02c47bc36cd6300,10,False
s3fab342f699c38b88920338890b00b49,10,False
sd353117e45c13715bbed628de7d186b0,0,False
s052709949e5032659272857a2d95e4b8,0,False
sd2105a0dd6cf3933bf365bd61684f95f,10,False
sf622d66a7e1934e788189fbb9116425a,0,False
s21fef1e56acd3578a3901ff95fef2004,20,False
s75f05a6f78fc3528ad28108069d3f55e,10,False
sd4feffec67fc3a1c9b16d05d090ae79d,10,False
sa939d875bd4a34deb448e4d0a8ad9cd1,0,False
s83faaecb997b378d8879eb61256a1a46,0,False
sa4fea8d0a3003419ad4f954f42d414e2,10,False
s0dac29aa386b3d95a0b8bf4b29ac1804,0,False
s0c45d64853e535bcb7395a5ca5bab602,55,True
s4e1dbc981ab93f8da5094482b92fbca4,25,False
s81b1cf137ab733c7a8a1ee3ea439e25a,0,False
sc0aad62a3e113ff691d9d2730fb2078e,10,False
s69d93f6d04f63db3945ad80fecfcc5c3,0,False
sf32a3645895737f6bf6712c408c30948,10,False
sce45ac374bec3b80a892a43b1b993fef,20,False
sc33da4901c143a97bf1e9bd9159be58f,10,False
se9fac2a76400353daeb9b85b59a20851,0,False
s902924314ecc3a25a8dfe2e02bbe2e3f,10,False
s0d5795b7d70f3be79d2fb2a557d3b99c,40,True
sd549b5ea2f703afc9caf9050e12f200c,30,True
s70a2348ef6b439c1a87ed872a64437ca,0,False
sc256ae9b852b354fb6e8e6eafa7838fb,0,False
s79a4c80e558f360ab1cf590ccee1ace3,10,False
sab75d3bd9685372ca811d7189b09afaa,10,False
s10993cee96a93b4c8af3c582c7a60088,0,False
s909824d9ceac3d1f8635e44af1aa3373,30,True
sb6566bc4fa653660a8aff230495af37c,0,False
s5af1d7b4002c3fc4838a66a021b9f473,0,False
se69c410af3b83fdb9672411e3818f3c3,10,False
s3e05863444243411a40605114418f59b,10,False
sa47834dcb3ee3a3886e59571d436c9a4,40,True
s485165a070fc3ed998fe9790ccd0299b,0,False
s3364019386eb3272ad20c66837f838c6,0,False
sb6c480d2d2563f639721bdc4872fedbb,10,False
s8fa2d699fdcf3bd69cfe042f1232dbaf,10,False
sbd53a8b388e834f39a31fe45836ad7a3,10,False
s9c49ddeca74d3ed484af56e9fcadc6b6,0,False
se48e10c43d98331087e483cca2c6e04f,10,False
s7a06a5fee8e3351bb4b8a7bb08e0a75a,0,False
s72089e763ff6353fadeb1d613fbeb83f,10,False
s8102a5fea5cd3213ad1e13da65aad10e,30,True
sb19356616b523a6887b0f8c01d5a8276,10,False
sdb158c950fc63b2f8e6020df3da685f7,10,False
s1fc2539b80ac3495a69af8ca4819dc91,10,False
se44f5cec43a733208dc294ee3c4dfeb7,15,False
s6f6f19f6cc763942ac634a3781b46273,0,False
s053b08fb79f83f88aee0b300dc7ec70d,10,False
s459f81ff01633f85a2c039593d804b2f,0,False
s091a9df72646396385935a06221392b7,10,False
s0fab4c9c02d133d5bef547ed4236e0f1,30,True
s323e93f0ba71315590b5685db2d8b904,0,False
s21c3e70ad55f3c82b75802f00533cff0,10,False
scd1745c9e5ac320daee922ddc0bdda44,0,False
s97e22e6b1ab7311ea761e3903ce11cb4,10,False
s6e31689f8a9c3c8d8752ae7460218709,0,False
s38f6ba5ea1233503a37088033557af6e,0,False
saa475fac16f33920830ff81b9597c3da,0,False
s842a5875e1653a00ab02e640260a8f3b,40,True
sb5e38335c31c3911a2b832f3c282f3af,10,False
s89feb47c188037aeabe132c8a8b9e75c,0,False
sdddc25b023d032e2801a0cb8e7760f2a,0,False
s79be1d8d7c0c3b1696e849649c3f931a,0,False
s6323a5cad22e3fba9dcbd0426c7f3827,10,False
s3a4319f5d1a43bf1baacb200b77a4a84,10,False
s1c01f6e659db38219cd20807579bfc01,10,False
s7fa73c43153e354394ed84f18770758e,0,False
sd5e4bd8739e33662a0403f329060caeb,0,False
se284b066376c3c10827f4fa81c867e63,10,False
s89a0bfc4174c3b0d8fa96138be478d3d,0,False
s4b91a5574c8f3e0f99d6006a73857afb,0,False
s4d884ef04c0b3c0f9b465970ee0a37ad,10,False
s97e59234f6193297802aca92d5e67afe,0,False
s497041de50b13876a44b5f7b59d710c3,55,True
s0e217ddc1f9b37929ab622fbcf83f52b,0,False
s96d5c15478a5395eb211e85266d8b98e,10,False
s99c6ab3385533c62b0e1dfa098a6d4f4,25,False
s70247d39e4d6349fabb774f559b27f78,0,False
s9f1a29f253c3350897984bd6cb3cb231,0,False
sad8a97eba629390e9eda5c322f2869fd,0,False
se6751cf87fda3b2dad482617a38f41ea,10,False
sc802d1f17aa038d2aa58c433ee9800ca,10,False
s7a9216d2945b305babbfdf6bfbf85bdb,0,False
s6c1c9d6a10003fea972b91f2817accd4,0,False
s32db8730f6ab36b997e801a9da708674,0,False
s7383703d984d38b8808d39fa9465df72,10,False
sbe96a92f6b473e83827c010dcf648ff6,25,False
secc3702315af338da12f60b3ab57c819,10,False
sd677c6afbb0e364790977fad9cefef50,10,False
s03df1616ca993747a5c86e262a5a900f,10,False
s64139680239b3442a52bf89f3790ed19,10,False
s89b6bd6ab50d330dab2d8213882d8cb6,10,False
s962a07ecab2b3e26abff348f419d0225,0,False
se99bf55f4b9238b48474c19f69b02a23,30,True
sd7072898340431b1bb537c43cd5ca241,10,False
s29e01d29fac13db9bfc8330ec1aaa21b,25,False
s998e4d595b59319c8cf8d1a01382e765,30,True
sb03f9925ee6830bd8ec7c2025a9d58f2,0,False
sbdd9e74f777331bdaaa1fd9ad5e2093a,120,True
s5791feb18baf3bd3b6bdc4a52558f055,10,False
s4030ade844923b0aa7da7f51f46414b1,10,False
sf81859c9dfd537c2abb9871ebb13f645,30,True
s4f394c05ba3b36e6ac3bb31cb4f3fb92,10,False
s06ff6c287878302ea0b8e0ae7c084aa0,0,False
s32321a6dba623eccb8bdd4da9bd84440,0,False
s3b4f1015c6b13a21acf801abcf26d1e5,0,False
s45b18eacb91c3caca49b7cc9772ec13d,10,False
sfa945a573be430fd9ae014cdb463c948,25,False
s8fb11c866bd63406bab114a3317b71f6,10,False
s17b124a0d64f31cdbd5d0a8d32125359,0,False
s881c016a10613e22a0387eb54fe1b5bd,10,False
scdcefcd7ba443c8f8d4629779f8293fa,30,True
s115342a056e13de089af3e6cbf10e980,10,False
sfdbd15b49b4f34f68a0e33f04192df4d,0,False
sf8dee6d2e0b03947b9c6dbfb4b0d15f6,10,False
sd9cbc20fcdca3c618845f810ae245520,0,False
s0ff8a6688faa3905935d17edabb6dbb7,10,False
s1eee371efea83d6dbf6b92ef62a5ca5d,10,False
s6bef4e8e862a3ffbb91c507ef8f8b22c,10,False
sf9458d729f603bb59adceda380016602,45,True
scea65be1a0cd3834bf1b068cd8a802d0,10,False
s01514214c96f3ec79d62b348e7cd4be0,20,False
s6791b53cc2cc3e6f9eb29b30edfe7001,10,False
s77b1103229ab3c74ae5eb467ce3f53e0,10,False
s55b3c1b8d36f3d69b54fa68068da4da1,10,False
s3475a8d62fc53a7d8dbf506b34e965bb,60,True
sc90c80e36adc3d09b38544b06ddff2cf,15,False
s1a16691bdb4b3235b91e3a2dcf9552be,0,False
scda8cd56d92a361f8a0abec347451eb9,0,False
s01001964cbc93efc8e412b49b4d20fe5,10,False
s24cc68c0c4443b7f95f48c2ed8340966,30,True
sd71a1ba05f983798904edd5f5317a7c3,10,False
s0c794a56e27635248fb7fb0d962acc60,0,False
s09de8b8e14d3301cbc8c944a67bb188f,10,False
sdeddc64d253634338d5c362bf86c0df5,10,False
s78dec2c946f433d1a7c01737cb78a6af,10,False
saaa05d92bc8c3795befe0036f34fad1c,10,False
s344f8701b94b373681d15f8ee3d7425c,10,False
s03c12d27b52e3c298c5df3adf2911109,10,False
sf0d900bd305339d0beee0dbbae63b95f,10,False
s7f64b636a0ec305bbb8c65c192aacaee,55,True
s7b8fe4b030ba3b68982680313a67265f,0,False
sb01a9cad42c93013bb12b59a2bb16e71,0,False
s164047ba4fd63a449da338db95395163,0,False
s47e854d5d77c3ae69294c1464e6229a6,10,False
s0d60742376ef39648a0024258b7e5242,30,True
s982dd007d28c33d68b13c8fda8140844,25,False
s9008995a94fe3fb4a971bf006c8449b1,10,False
s5472fcb610b33bd4addb947e6a724ebc,0,False
sf875b18ddab33339a732aed9705a115e,30,True
sb1211f9a8a633f43aa86c34d3894831e,10,False
sc81589aae1a23d619be9edd7765db3f2,0,False
s044e86c7b113335298531a9a182b2628,0,False
s8f6eb849da413c66bf3dedc8f44efcc0,10,False
s8bb3e9819e8f399897f3e26394dc392e,15,False
s9e640f6a5e4633228e0d206d597a0e00,10,False
scf82d01e10e93295b15130a8482186a3,0,False
s005d73fd88d03f6ab1172d4c7a8d2f6b,0,False
s248f0090d612338ca50d84ed2e9a5ebf,0,False
s508f4351b9aa3fdc8063ac8cfec1efa8,0,False
sd86df1b2bda935f59a21c123e726f8b5,0,False
s17003b2863cc3845b6d3151683c0cb21,50,True
s8e2f8a4793413df1a32d3c241da474f4,10,False
s30e1a7baa1cd304996eaa576ac291f76,0,False
s0f967de123d236f4bde43d1268e1d1f3,10,False
sddfb72c66ac238ec846edfaf040fb1de,25,False
s16ca0909492f3c08a13547b084cf250a,10,False
sbe6bb075399b3e81b082ce5e72db392e,10,False
sc829016350ef32e58955df7426f3e4c5,80,True
scd63f10ed3f93baf9ab0232feb9a88db,0,False
sdb306e6e9f1b3b389c3971918381d195,10,False
scbce89bed04e3fedb3b95e16f7f707f6,10,False
s52f74321222436ebbf0fd7255688d073,110,True
sa399a0bfc1a83828a0b9fdd62da99e0b,30,True
s52d33cfafe6535a792655e6ba92e8f2c,0,False
s015c53b3763f364e81f8ff99aa8f5dd1,45,True
secef6fa8367b334cb79add0cfa209dc2,25,False
s158581cfaf2e3a44982a391bcda82326,0,False
sceb9c1f420bc33a58dae15b4aa678d1a,110,True
s3084a53251033de6bbdd055114b3afc5,0,False
s6c7613afa13c3670a0c683add2ef73da,10,False
s868e51c20c10379e8aa11b5897c96fe9,10,False
s2381115036323563b63e387b2d1c6d18,10,False
s26e6ee3a0fbf39929ed2c15086c3c639,10,False
